,SubjectID,ProgFI,A,L,K
34,24.0,11.47,1.9999999999999998,1.1733923648455589,3.083366353078215
35,24.0,15.73,0.8448088448486567,0.6060348015111175,10.948292163345744
36,24.0,22.37,0.869008416074257,0.5534522104695725,2.804625481304514
37,24.0,30.73,1.0593206611559984,0.6020523995728341,1.8216630135664234
38,24.0,40.0,1.1345726768228064,0.6137650129409311,1.6856602267921543
39,24.0,49.27,0.9786105473984953,0.4625913210270439,1.6633592775784545
40,24.0,57.63,1.0184112620297097,0.5108293351556845,1.648940037060713
41,24.0,64.27,0.997982161774986,0.49205323701072445,1.771685217651781
42,24.0,68.53,0.9565165123317635,0.44632240962562064,2.2839475055190896
43,24.0,70.0,0.8882430451034528,0.34123251784858855,1.9798743770480853
44,25.0,10.0,0.7599383556331739,0.6250732640897859,15.906910359572661
45,25.0,11.47,0.8104975904022041,0.5446581732079682,10.907362812530273
46,25.0,15.73,0.77524751360867,0.4924713609317127,3.151709405899629
47,25.0,22.37,1.1712235158951123,0.790902337126547,1.0430678311590107
48,25.0,30.73,1.066619827513229,0.6521948863343137,1.8792723562507148
49,25.0,40.0,1.0205517554310641,0.6644397602210093,3.7682679357638666
50,25.0,49.27,1.0172310937621365,0.6030097516317996,2.7235479446089967
51,25.0,57.63,0.9663009205254794,0.6183995111917574,4.632658193360597
52,25.0,64.27,0.9934823632730441,0.6411110882804223,3.995739725095018
53,25.0,68.53,1.042420085301653,0.653958348040001,2.5570651276410206
54,25.0,70.0,0.9772444719667093,0.5446947281407263,3.758693743172667
55,26.0,5.0,0.8960556488194199,0.6517030499962165,2.0130687994409513
56,26.0,5.73,1.9999999999999998,1.3785267568700963,2.6118911954185746
57,26.0,7.86,1.9999999999999998,1.387807982103402,2.1528363810754176
58,26.0,11.18,1.3006716693496798,0.9835717585807496,1.1594705878994886
59,26.0,15.36,0.8626199006316475,0.5827429344372442,2.728442239483302
60,26.0,20.0,1.0068969330579478,0.45597981167369983,2.13871029702896
61,26.0,24.64,0.8619675370733656,0.3749646735507797,1.4655982740061513
62,26.0,28.82,0.9431386692831908,0.3946332722912636,1.1872721687967707
63,26.0,32.14,1.6175607719060405,1.083111864682353,0.9771337439597829
64,26.0,34.27,1.0094752852605833,0.454575753562338,1.5419652800571118
65,26.0,35.0,1.050732599572981,0.43512844301115217,1.23859960414225
66,27.0,10.0,0.7912674337184307,0.6162943830983241,11.224490308726596
67,27.0,11.47,1.1021806593932542,0.7823154488830635,1.613324904910602
68,27.0,15.73,0.7741106306035886,0.5044515528556742,3.587046054951792
69,27.0,22.37,1.9999999999999998,1.3739423013622327,1.0416687508156557
70,27.0,30.73,1.011748277137255,0.537437995782877,2.360457344413321
71,27.0,40.0,1.107381371007825,0.6501002980092032,2.0084856516376903
72,27.0,49.27,0.9935277837974571,0.6041617474582284,3.869758343056129
73,27.0,57.63,0.9640217783072613,0.5598019319604987,4.687081389367832
74,27.0,64.27,1.0182868388702142,0.5887451718665263,2.9404558580087996
75,27.0,68.53,1.0325920057418767,0.6452670850316553,3.050366022724989
76,27.0,70.0,0.9809311927038804,0.5282816567305972,2.9194113175919263
77,28.0,5.0,0.6829036334822915,0.46348274253878735,2.013237542008354
78,28.0,5.73,0.6352038508481553,0.322405710527524,4.584379397348088
79,28.0,7.86,1.5064683678304205,1.1695846918439823,1.0277526633642229
80,28.0,11.18,1.9999999999993476,1.48748684925376,1.213899236369398
81,28.0,15.36,0.7766158740071223,0.6505822418706017,4.52254707193003
82,28.0,20.0,0.9960396331081818,0.5416735984516523,2.7488610928914357
83,28.0,24.64,0.8988786825085532,0.474804333181329,2.542244930291173
84,28.0,28.82,0.948491646564907,0.4868634501119517,3.060299107808128
85,28.0,32.14,0.9773916524335484,0.5001271808781249,1.794685756916001
86,28.0,34.27,0.9708578364186083,0.40797413527270593,2.962859040152219
87,28.0,35.0,0.9653359175151714,0.4864751212901291,1.9820139970383608
88,29.0,10.0,0.656813420279917,0.3870879571332377,1.9656691455577557
89,29.0,11.47,0.8107253257147963,0.2757321390528079,1.1850912706897243
90,29.0,15.73,0.7570932786469492,0.36715259294919833,2.3420238919536134
91,29.0,22.37,0.8026046231727181,0.22566445981508795,1.7136507545778983
92,29.0,30.73,0.8439331482449103,0.3289566485824479,3.7454629814783407
93,29.0,40.0,1.0311930921394197,0.4598572341954418,1.4030803781728136
94,29.0,49.27,0.9684805403828654,0.30258366845141094,2.1514404488658245
95,29.0,57.63,0.8990096966675205,0.3843035113049808,3.0012227014203723
96,29.0,64.27,0.9057453804083485,0.3923731856590064,2.830437468236025
97,29.0,68.53,0.942469640703092,0.34628290973856635,3.3653473991602265
98,29.0,70.0,0.9633968256193584,0.3207369914296262,3.543224715571703
99,30.0,5.0,0.7231982946685173,0.6963217292683992,46.86503400521004
100,30.0,5.73,1.9999999999999993,1.4975436000810598,1.8477529656951908
101,30.0,7.86,1.9999585543594178,1.3398563827233319,1.794819884817271
102,30.0,11.18,0.844965132036168,0.7069973528295079,3.809388750924323
103,30.0,15.36,0.7813879458926398,0.45572577167148004,2.7144633767864477
104,30.0,20.0,0.8909451130795631,0.4771985277509279,2.840765594536439
105,30.0,24.64,0.8566788906420266,0.31255656433129864,2.697597138541838
106,30.0,28.82,0.9727112094267907,0.31032359046892033,4.098024730564364
107,30.0,32.14,0.8766770108950876,0.2874809894941673,3.099649843842365
108,30.0,34.27,0.9538838561226455,0.270182797453122,3.185975066466698
109,30.0,35.0,0.958593656883996,0.1938030551113489,2.651110977235657
110,31.0,10.0,0.8613431596178632,0.6022028083786874,7.607986149643918
111,31.0,11.47,0.8026337718599976,0.504298256322205,9.756317506486093
112,31.0,15.73,0.7235797976907792,0.444899371393114,3.167252967464024
113,31.0,22.37,0.8077224631126895,0.4405692687300645,3.381404344498202
114,31.0,30.73,0.8346655896977853,0.3643327739613746,5.53196881666674
115,31.0,40.0,0.964154959114934,0.45212717660606067,2.729664810133694
116,31.0,49.27,0.8928118117387511,0.30806173242374724,2.5991680028008664
117,31.0,57.63,0.9389841412587956,0.37924257539035044,2.853713128272756
118,31.0,64.27,0.914908464010015,0.3497358498775221,2.209268952185274
119,31.0,68.53,0.9446855060399341,0.33976878547401534,2.510406787614404
120,31.0,70.0,0.957384879518,0.3418103805052071,2.337431995036198
121,32.0,5.0,1.0350724080502518,0.8403571158580871,6.775076569541244
122,32.0,5.73,1.9999961284183851,1.0071313309458105,51.57759089526846
123,32.0,7.86,1.9999999999999998,1.1825311302899362,2.823227611379613
124,32.0,11.18,1.9999999999999998,1.205272414389291,2.7482968611201772
125,32.0,15.36,0.899160697891288,0.7298344344263802,8.389812094569479
126,32.0,20.0,0.9624884447180111,0.5322795290089127,4.459185957285555
127,32.0,24.64,0.9229295562066576,0.476170313948731,2.1261082891749097
128,32.0,28.82,0.9830803000402984,0.5335831234627133,1.704269341783845
129,32.0,32.14,1.0877431401968323,0.566486474452703,1.5256774678447786
130,32.0,34.27,1.0015216556748956,0.4545167578175902,2.1166598527998612
131,32.0,35.0,0.9753947142749322,0.4055688138678218,2.1651137781867678
132,33.0,5.0,0.7310507007886016,0.7212887874001869,41.57762182576672
133,33.0,5.73,1.9999918606526599,1.0063772897382015,57.65389065071791
134,33.0,7.86,1.9999999999999998,1.2659844594939018,2.114346232928625
135,33.0,11.18,0.7308405047203413,0.4631181656511134,9.009817958345133
136,33.0,15.36,0.740143917361822,0.48126454910273436,2.6676337333208022
137,33.0,20.0,1.0094502301238015,0.5676109841482675,2.42789314825365
138,33.0,24.64,0.927419541294657,0.649692201824566,2.4873978458926125
139,33.0,28.82,1.0693955567770255,0.5968327759693359,1.922708422597819
140,33.0,32.14,0.9180433851511952,0.44012719208495815,2.169198159359614
141,33.0,34.27,0.9880614609112441,0.44368434896347847,2.785805970865578
142,33.0,35.0,0.928129958665306,0.3420757331995282,2.3379568843270935
143,34.0,10.0,1.9999999999999998,1.0839661436244388,5.481318608055509
144,34.0,11.47,1.9999999999925755,1.1841589388448475,3.25559429923456
145,34.0,15.73,0.8182717810057163,0.6062106087872531,12.920508227992446
146,34.0,22.37,0.8328529586005171,0.5791877055206519,3.9485610258210486
147,34.0,30.73,0.9188509760078114,0.5797508092676797,2.6600792634355703
148,34.0,40.0,0.9927230637164428,0.5519382500538461,2.740834412985431
149,34.0,49.27,0.9836875327153028,0.46013655304303214,2.7095680697214033
150,34.0,57.63,0.9283243305249994,0.5241239427581721,4.198878316405742
151,34.0,64.27,0.9160949002723219,0.4157477081012726,3.290970974123155
152,34.0,68.53,0.955241306055179,0.4575467661073201,3.1780912241933312
153,34.0,70.0,0.9785350663730483,0.44892689790975193,3.691091779226646
154,35.0,5.0,0.7991083861568499,0.5638506474395184,2.790421694977887
155,35.0,5.73,1.9999999998387616,1.994467416294323,1.313246168186625
156,35.0,7.86,1.9999999999999998,1.386015602030665,1.5134635199339723
157,35.0,11.18,1.9999999999997173,1.2826319813880689,1.616466965797637
158,35.0,15.36,0.9163285048566171,0.642111895286763,2.8920304781232824
159,35.0,20.0,1.121955797765713,0.6758172264908442,2.16258137799621
160,35.0,24.64,0.8837199813142157,0.4722592151162066,7.824847534037952
161,35.0,28.82,1.0019982831451235,0.5892586492101309,2.14398437190331
162,35.0,32.14,0.8386094037227696,0.45303347093860485,7.518678989204924
163,35.0,34.27,0.9639149931210851,0.5358862476033525,2.7041504367937974
164,35.0,35.0,0.8673349223136775,0.34297710551123384,3.522634986737583
165,36.0,10.0,0.6836648575886805,0.35277284195134173,17.014120457883443
166,36.0,11.47,0.7413501860200501,0.44181005745616625,3.4928902144823644
167,36.0,15.73,0.7526491457436595,0.3894975451726588,2.4541744579356473
168,36.0,22.37,0.7739158265189929,0.38308993334999486,3.315709274802308
169,36.0,30.73,0.8813813552301013,0.3731654460966987,4.863599270142224
170,36.0,40.0,0.9644894007081319,0.4438676224820994,3.348377139802031
171,36.0,49.27,0.9501677592639011,0.38858069484784924,3.515539886512795
172,36.0,57.63,0.9067575110341378,0.3792310983643195,2.4313492772093515
173,36.0,64.27,0.8982071134043285,0.37169566424727074,2.827829176411423
174,36.0,68.53,0.9630091607252782,0.4227568967398869,4.261263010332827
175,36.0,70.0,0.9883341596311978,0.3985873221323079,3.556459442487132
176,177.0,15.0,1.9999999999999998,1.1872034215808838,3.079326074182833
177,177.0,17.2,1.525037332954216,1.0014585493942527,2.076024277242915
178,177.0,23.59,1.9999999999969449,1.2545884630254833,1.681978411379985
179,177.0,33.55,1.0928445270554725,0.7097362759501548,2.332549034050137
180,177.0,46.09,1.0583484600815103,0.6946728129371634,2.957248723492702
181,177.0,60.0,1.0921132748778635,0.8694776491505692,6.519915937773578
182,177.0,73.91,1.0229413807691028,0.7984010037238244,6.507862850952998
183,177.0,86.45,1.0213876611235322,0.7646055303214143,5.467870563415599
184,177.0,96.41,0.9849929794865342,0.696156718774052,5.617371058440142
185,177.0,102.8,0.9780577301815749,0.6849165670428199,5.95435142061244
186,177.0,105.0,1.0335431290500658,0.7273450863856007,5.049050232098703
187,178.0,15.0,0.9839656210068161,0.7457430308619886,4.7097529844121055
188,178.0,17.2,0.8811132378444394,0.6037877204305858,10.956949410878659
189,178.0,23.59,0.7877818240622606,0.4203679088144823,9.17803106733027
190,178.0,33.55,0.9043864617908188,0.3954643503153594,3.849171284696808
191,178.0,46.09,1.0291552416105914,0.5745880430378252,1.9387053295341754
192,178.0,60.0,0.9991323051220524,0.5955120888685452,2.7068703631246307
193,178.0,73.91,1.0109978593144155,0.5989764459832939,3.0843714370751494
194,178.0,86.45,1.035625359377759,0.6442503352487078,2.740424468434492
195,178.0,96.41,1.0414173964477125,0.6805288154706943,3.1864941878181683
196,178.0,102.8,1.0153883378015611,0.5823606729693886,3.011175251730285
197,178.0,105.0,1.0005884529808025,0.5382790340547647,3.067398438626064
198,179.0,15.0,1.981685238823086,1.99999999999999,0.5821470124739808
199,179.0,17.2,1.9396935055886841,1.9999999740123076,0.661470996719066
200,179.0,23.59,0.8618085457295329,0.36349908307618306,1.343462285902138
201,179.0,33.55,0.941982195914511,0.3667695488812687,2.376261168089024
202,179.0,46.09,0.9444872370673392,0.5567923181557394,3.029061779340818
203,179.0,60.0,1.0878196175329409,0.7364873646229192,3.6266347599152065
204,179.0,73.91,0.8466734947789355,0.5348392791696768,6.843919501159583
205,179.0,86.45,0.9762335390890069,0.6169272263137034,4.211842461278691
206,179.0,96.41,0.9771150178367513,0.6032679053037164,4.924385483687797
207,179.0,102.8,1.0074460967580197,0.6335388453746679,6.888741078212571
208,179.0,105.0,0.9896902520364148,0.5208101798505925,4.670610291888366
209,180.0,15.0,1.334742826972614,0.8473444585734556,1.9313989282506445
210,180.0,17.2,0.9064515670794874,0.4997461316367453,2.239773773230551
211,180.0,23.59,0.8065513006561165,0.3359196643262193,3.676857556206367
212,180.0,33.55,0.9173573710809086,0.3240496704490568,3.3465454590994317
213,180.0,46.09,1.3996344343649705,0.8735363310320716,1.2707609814130993
214,180.0,60.0,1.9999999999999998,1.2321449979178256,2.2041070390540773
215,180.0,73.91,1.485193124901233,0.9653646573221775,3.227300881592897
216,180.0,86.45,1.02829842576481,0.754973954535171,4.532426549793136
217,180.0,96.41,1.0370496102144857,0.7327179196582879,4.18459736923428
218,180.0,102.8,0.9998399019263268,0.6716975676674972,6.863862078401649
219,180.0,105.0,1.0040593426281648,0.6682347594024841,5.440783931419216
220,181.0,15.0,0.9891486422764755,0.5106695430620477,1.7646860026097828
221,181.0,17.2,0.7460948363709777,0.3165932038438879,6.4574509880353
222,181.0,23.59,0.7943906888484095,0.30120996301188935,2.574907623299665
223,181.0,33.55,0.9144676587125836,0.31662427720298875,2.709492853996787
224,181.0,46.09,0.9057688634507794,0.46904552366313623,5.458853837589891
225,181.0,60.0,0.9506233460264418,0.5614875645064507,3.5427480408901757
226,181.0,73.91,0.9467292108442831,0.5391901372924215,4.2646929182307804
227,181.0,86.45,0.96302212797095,0.514995269513584,3.156063657552289
228,181.0,96.41,0.9662314899710788,0.5455978240041627,3.5264099436567853
229,181.0,102.8,0.9871222565293023,0.5455941671496158,3.669421474446918
230,181.0,105.0,0.9755158204845727,0.46746102801998857,4.092998884770107
231,182.0,15.0,1.999999999999817,1.0983680490126726,4.515954580876918
232,182.0,17.2,1.809002355431543,1.0794611077053164,3.5145325341049447
233,182.0,23.59,0.9072035204129798,0.6327582694466151,4.2501395057198765
234,182.0,33.55,0.9400639028788871,0.5280430752225538,2.9695373698682532
235,182.0,46.09,1.0172077421894519,0.5471650055540469,2.2814778756715457
236,182.0,60.0,1.0080513389618762,0.5541176242957043,2.564990420227301
237,182.0,73.91,0.9991494501865494,0.5632915986162422,3.1262350141607818
238,182.0,86.45,0.9640945202474532,0.5224367549646688,2.8914329221315507
239,182.0,96.41,0.9882003551499743,0.5521313818146503,2.6537693811672307
240,182.0,102.8,1.0018756793076138,0.546544291619455,2.6985903009696766
241,182.0,105.0,0.9972025194241085,0.507078641342863,2.5204804418292515
242,183.0,15.0,0.9065830242105851,0.37542253856665303,2.577747778216668
243,183.0,17.2,0.8786170858696164,0.43285301114083186,2.1716961493703635
244,183.0,23.59,0.8709638722304993,0.29857610007003177,4.630164314506023
245,183.0,33.55,0.9045193694132854,0.28469048958020177,2.460541275400877
246,183.0,46.09,0.9453411301218161,0.42997820229482886,1.3941735384974636
247,183.0,60.0,0.9665370169328685,0.5857282268740304,2.9127172367348786
248,183.0,73.91,0.978541891408496,0.6172013308201834,3.5869640642152407
249,183.0,86.45,0.9634977907786388,0.5650389371066721,3.2155699242958633
250,183.0,96.41,0.9478758468635564,0.4769682239603154,4.725954258181525
251,183.0,102.8,0.9776625820415238,0.5292246847459193,5.335582540843479
252,183.0,105.0,0.9658153901691695,0.5045765324855697,4.764082910651825
253,184.0,15.0,0.8772041872330582,0.2729530463792031,4.953858003185296
254,184.0,17.2,0.758179307146944,0.3063407597823148,6.226357945723155
255,184.0,23.59,0.8257466194678057,0.28381235613498923,2.9797648945491546
256,184.0,33.55,0.908567866222712,0.31108487316320405,2.712083857194143
257,184.0,46.09,0.932434397576353,0.487789968547287,5.808614109789388
258,184.0,60.0,1.013432213572158,0.6720669525090119,4.721947258750624
259,184.0,73.91,1.0018733684725438,0.6493459987994545,4.188043253637315
260,184.0,86.45,0.9569396647177394,0.6783745120063623,6.105648288210536
261,184.0,96.41,0.9962729285657593,0.6527523466278959,5.590788355920858
262,184.0,102.8,0.9772044158414266,0.5492508876232499,7.8866874702873595
263,184.0,105.0,0.9892024734922027,0.5722575976197929,8.895196948340848
